type,rank,feature_id,score,Kid_mean,Kid_var,Teenager_mean,Teenager_var,Adult_mean,Adult_var,Male_mean,Male_var,Female_mean,Female_var,Valence_mean,Valence_var,Arousal_mean,Arousal_var,Dominance_mean,Dominance_var,Peace_mean,Peace_var,Affection_mean,Affection_var,Esteem_mean,Esteem_var,Anticipation_mean,Anticipation_var,Engagement_mean,Engagement_var,Confidence_mean,Confidence_var,Happiness_mean,Happiness_var,Pleasure_mean,Pleasure_var,Excitement_mean,Excitement_var,Surprise_mean,Surprise_var,Sympathy_mean,Sympathy_var,Doubt/Confusion_mean,Doubt/Confusion_var,Disconnection_mean,Disconnection_var,Fatigue_mean,Fatigue_var,Embarrassment_mean,Embarrassment_var,Yearning_mean,Yearning_var,Disapproval_mean,Disapproval_var,Aversion_mean,Aversion_var,Annoyance_mean,Annoyance_var,Anger_mean,Anger_var,Sensitivity_mean,Sensitivity_var,Sadness_mean,Sadness_var,Disquietment_mean,Disquietment_var,Fear_mean,Fear_var,Pain_mean,Pain_var,Suffering_mean,Suffering_var,feat
Female,2,13647,0.002155338975757575,0.0017646955,0.04309657,0.0020521681,0.052128583,0.005993852,0.13004892,0.004582156,0.101650245,0.006318618,0.13640542,0.0051954435,0.11392508,0.0051954435,0.11392508,0.0051954435,0.11392508,0.0059308615,0.12892914,0.0069092475,0.14638028,0.0071639367,0.15241636,0.0037933444,0.08576,0.0045312946,0.101328544,0.003900503,0.089482985,0.0074942536,0.15909807,0.006458008,0.1386656,0.0043296036,0.095887624,0.003989519,0.09338521,0.008200829,0.16930573,0.0038297705,0.08951708,0.0039574485,0.088737205,0.0030971314,0.066772655,0.0040965825,0.102678575,0.006504284,0.13944224,0.00349611,0.0726817,0.0034567842,0.08713693,0.003227543,0.07709251,0.0013909867,0.029962547,0.0030219574,0.0625,0.0023394548,0.06097561,0.0023725615,0.060100168,0.0018929965,0.040816326,0.0011900568,0.035856575,0.000833937,0.024615385,13647
Female,3,82295,0.001821810328484848,0.001825471,0.045889866,0.0034316145,0.080799304,0.002241626,0.05279613,0.00038968556,0.011168978,0.0058282623,0.13445185,0.002310479,0.054710012,0.002310479,0.054710012,0.002310479,0.054710012,0.0037138723,0.082578585,0.0025730657,0.06841686,0.0018020845,0.04739777,0.0015486793,0.04048,0.0019090588,0.047396768,0.0014754118,0.036456034,0.0019255681,0.049353518,0.0026901711,0.06551447,0.0016849178,0.04336319,0.0032946577,0.08171206,0.0028080104,0.06699147,0.0053222855,0.11071849,0.0033135787,0.07679181,0.008856616,0.17011128,0.0038311654,0.07589286,0.0037040059,0.08499336,0.0076248646,0.16290727,0.0054359785,0.12033195,0.004964823,0.116740085,0.0049855886,0.123595506,0.005331024,0.11,0.009794318,0.18699187,0.0061508743,0.12687813,0.0045012417,0.093877554,0.0071830903,0.15139443,0.010968129,0.21538462,82295
Female,4,50841,0.0018140127509090906,0.0005044764,0.0131683955,0.001203517,0.028236317,0.0013199312,0.030406939,0.00028542944,0.0070904186,0.0029489077,0.06757067,0.0012261163,0.02845083,0.0012261163,0.02845083,0.0012261163,0.02845083,0.0018177847,0.039424613,0.002660183,0.055688147,0.0015041473,0.031598512,0.0007029427,0.01776,0.00087415293,0.020897666,0.0007865311,0.01878038,0.0021810108,0.047776725,0.0015653754,0.036575563,0.0013419192,0.03135179,0.0010966383,0.02918288,0.0021483894,0.0499391,0.00071053306,0.018845702,0.00060345785,0.014220705,0.000892751,0.023847377,0.00097100035,0.026785715,0.0020201823,0.043824703,0.00027961875,0.0050125313,0.0010943447,0.024896266,0.0008406425,0.019823788,0.00033312192,0.007490637,0.00319428,0.065,0.0005626526,0.014227643,0.00055697636,0.015025042,0.00072739023,0.020408163,0.0004649981,0.011952192,0.00052880583,0.012307692,50841
Female,5,227686,0.001798828178484849,0.00052916206,0.017557861,0.0018106479,0.05082537,0.0013718317,0.036911905,0.00044631542,0.012925896,0.0029402513,0.078947365,0.0013271228,0.036243353,0.0013271228,0.036243353,0.0013271228,0.036243353,0.0012998234,0.035162494,0.0014449253,0.044550516,0.0013979799,0.040892195,0.0012600069,0.03504,0.0013637117,0.037486535,0.0011243077,0.030048609,0.0017422969,0.046672974,0.0016315238,0.04421222,0.0016851202,0.044381108,0.0015010927,0.042801555,0.0018210553,0.04628502,0.0011647979,0.03180212,0.0012618015,0.036973834,0.00130373,0.03497615,0.0012394546,0.035714287,0.00079940294,0.022576362,0.0004999032,0.015037594,0.0012127361,0.033195022,0.0009886129,0.030837005,0.0003480731,0.011235955,0.00042913266,0.0125,0.0006768786,0.016260162,0.0009195554,0.025041737,0.0010686301,0.028571429,0.00092305016,0.027888447,0.00042003457,0.012307692,227686
Female,6,201200,0.0017602679545454534,0.0041006086,0.105347164,0.005011921,0.10425717,0.0037145198,0.07957239,0.002658345,0.060927402,0.0061032153,0.1276718,0.0038750058,0.084500186,0.0038750058,0.084500186,0.0038750058,0.084500186,0.003918393,0.09163559,0.011766692,0.23786794,0.0062662866,0.124535315,0.0031085482,0.06816,0.0038891123,0.08423699,0.002828849,0.06385329,0.008392814,0.16918953,0.009285102,0.19011255,0.0052419156,0.108102605,0.007699893,0.14980544,0.005821111,0.13032886,0.0027617752,0.06713781,0.0027984981,0.07337884,0.0024036595,0.06200318,0.002853593,0.071428575,0.002362127,0.055776894,0.0040973485,0.082706764,0.00541755,0.099585064,0.0034938757,0.081497796,0.0031944294,0.07116105,0.003403037,0.0675,0.0026449997,0.06300813,0.0032954058,0.07011686,0.0034593272,0.06530612,0.0027021188,0.059760958,0.003100389,0.06153846,201200
Female,7,130077,0.0017465569072727268,0.0007105815,0.018754989,0.0006958033,0.0178106,0.0022120534,0.047299683,0.00080660766,0.018008407,0.0039525153,0.08492301,0.0019176785,0.0416413,0.0019176785,0.0416413,0.0019176785,0.0416413,0.0019689584,0.04848162,0.0020527972,0.050914876,0.0022917835,0.048327137,0.0014234427,0.03184,0.0017912865,0.037917417,0.0014837057,0.031595226,0.0023240263,0.051245663,0.0021922635,0.04903537,0.001512402,0.033591203,0.002336557,0.05836576,0.0026695174,0.06699147,0.0025850774,0.056537103,0.001953214,0.044368602,0.0020549658,0.049284577,0.0022160958,0.04017857,0.002363569,0.05312085,0.0038725547,0.0726817,0.0023423526,0.062240664,0.0036153456,0.066079296,0.001994851,0.041198503,0.0018808906,0.04,0.0044065323,0.093495935,0.0038541574,0.07178631,0.0009079867,0.024489796,0.0021630155,0.043824703,0.004361197,0.083076924,130077
Female,8,166619,0.0016853509303030294,0.0034228642,0.07661612,0.004984513,0.108166814,0.006205894,0.13070445,0.0052522896,0.11062308,0.006827788,0.14594346,0.005808726,0.12309753,0.005808726,0.12309753,0.005808726,0.12309753,0.006357894,0.1358551,0.0034379724,0.08035004,0.004443586,0.098513015,0.0051072654,0.10896,0.006316339,0.13357271,0.0026875439,0.05943438,0.0041843997,0.094134346,0.004070142,0.092845656,0.0029503522,0.06616449,0.0074593066,0.15564202,0.003929786,0.09257004,0.007897518,0.1590106,0.012967684,0.261661,0.0064825322,0.13036565,0.0044789016,0.09375,0.0068389643,0.1434263,0.0033166627,0.0726817,0.005378725,0.099585064,0.0060856757,0.11453745,0.0017732698,0.041198503,0.004952119,0.115,0.0042389636,0.111788616,0.0050106416,0.11519199,0.0032919226,0.07755102,0.0046502342,0.10358566,0.004100283,0.10769231,166619
Female,9,85522,0.0016752925981818193,0.004475949,0.09297685,0.00820845,0.1524761,0.0040451675,0.08199284,0.0038726735,0.07993976,0.0055864733,0.10756148,0.0044779526,0.0896952,0.0044779526,0.0896952,0.0044779526,0.0896952,0.003803087,0.07565264,0.0044360226,0.0795545,0.006204667,0.11895911,0.0045687268,0.0912,0.0049116826,0.098025136,0.0038512382,0.07512152,0.005786988,0.10801009,0.0051134923,0.09003215,0.0048103766,0.0960912,0.004674694,0.07587548,0.005638548,0.10840438,0.0043778014,0.08244994,0.004019033,0.07622298,0.0022771445,0.046104927,0.0055187535,0.10714286,0.0026009292,0.059760958,0.0021230343,0.03508772,0.004088988,0.066390045,0.0022739877,0.039647575,0.0026353176,0.04868914,0.002634511,0.045,0.0010225167,0.018292682,0.0024551563,0.046744574,0.0024868883,0.053061225,0.0021241193,0.043824703,0.00059516146,0.012307692,85522
Female,10,248789,0.001482102066666666,0.018373411,0.31444532,0.018194286,0.30755866,0.0142347105,0.25626543,0.015530986,0.27627534,0.014099998,0.24994254,0.015025605,0.26697513,0.015025605,0.26697513,0.015025605,0.26697513,0.015778698,0.28289825,0.012973436,0.22434367,0.013669997,0.25,0.015240277,0.27568,0.013845094,0.24998204,0.014178002,0.2662395,0.015449789,0.26773888,0.013572294,0.24557878,0.016085614,0.2837948,0.01072401,0.21206225,0.017855769,0.3045067,0.011556041,0.21201414,0.01519111,0.27246872,0.012227945,0.21621622,0.014066698,0.2544643,0.016700407,0.29216468,0.0060398784,0.120300755,0.008931205,0.16182573,0.007457514,0.1431718,0.0034147755,0.06741573,0.01598894,0.27,0.005075257,0.103658535,0.009490039,0.17863105,0.008902128,0.18775511,0.005905131,0.11155379,0.0046603084,0.092307694,248789
Female,11,208800,0.0014468635818181818,0.007825398,0.21109338,0.008754261,0.21980886,0.006990336,0.17961778,0.0067884875,0.17939386,0.008067109,0.1997242,0.007240069,0.18657413,0.007240069,0.18657413,0.007240069,0.18657413,0.00670521,0.17048481,0.008786829,0.2195704,0.0065179304,0.16914499,0.0072369208,0.19072,0.0076541128,0.19655296,0.006897022,0.18404773,0.008464165,0.2128666,0.008134744,0.20377813,0.0076641315,0.20765473,0.0073885666,0.18287937,0.0075272806,0.1863581,0.0066770837,0.15547703,0.0064874757,0.16609783,0.0053341286,0.14149444,0.0051129907,0.12946428,0.0054261917,0.13280213,0.0045734774,0.11278196,0.0065702633,0.15352698,0.0047958116,0.11453745,0.0043604504,0.11985019,0.0058446,0.15,0.0067168754,0.17276423,0.006475408,0.16026711,0.0056980764,0.15102041,0.0046999007,0.12350598,0.004639763,0.12307692,208800
Female,12,81067,0.0014032588666666682,0.0042394563,0.050678372,0.0042269262,0.04387489,0.0045638196,0.047249258,0.003479938,0.03702077,0.0063663297,0.06607676,0.0044993544,0.047282763,0.0044993544,0.047282763,0.0044993544,0.047282763,0.0063954787,0.06393181,0.0074413484,0.0795545,0.006286242,0.065055765,0.0036685276,0.03904,0.005169724,0.053931776,0.0035613852,0.03866549,0.0066923127,0.07079785,0.007832167,0.08118971,0.00318091,0.03399837,0.005318019,0.056420233,0.002973972,0.031668697,0.0062598167,0.0647821,0.0050031445,0.051763367,0.005088655,0.057233706,0.005984064,0.05357143,0.0016826774,0.01992032,0.004649261,0.055137843,0.00604946,0.07053942,0.0057262965,0.06387665,0.0045290417,0.04868914,0.0047196494,0.0475,0.005905491,0.06910569,0.0044808984,0.04841402,0.002943168,0.036734693,0.0053070807,0.055776894,0.0069243433,0.083076924,81067
Female,13,43697,0.0013770443499999995,0.0032881359,0.022346368,0.007156761,0.047784533,0.0057274234,0.03761787,0.0056929872,0.03746,0.005466129,0.036198575,0.005612867,0.037014488,0.005612867,0.037014488,0.005612867,0.037014488,0.002141586,0.013851891,0.002563191,0.01750199,0.0042516775,0.02881041,0.009567797,0.06336,0.0057243677,0.037701976,0.010356451,0.06760937,0.0036610204,0.024124881,0.0032055893,0.020900322,0.0087067215,0.05720684,0.0017298819,0.0116731515,0.0042173914,0.029232644,0.0015168106,0.010600707,0.0013323994,0.009101251,0.004662886,0.030206677,0.0041385265,0.03125,0.00080241635,0.005312085,0.0017245264,0.012531328,0.0020777448,0.016597511,0.0032867729,0.02202643,0.004478523,0.029962547,0.0018828036,0.0125,0.0005339117,0.0040650405,0.006492031,0.043405674,0.0018347692,0.012244898,0.003549113,0.023904383,0.0017969758,0.012307692,43697
Female,14,171316,0.001291314295454545,0.009486275,0.18515563,0.0009079611,0.020851433,0.00045848585,0.011093742,0.0005531326,0.011921942,0.0030038708,0.062284533,0.0014186844,0.029708998,0.0014186844,0.029708998,0.0014186844,0.029708998,0.0026032957,0.053276505,0.0034206766,0.0708035,0.0007467927,0.015799256,0.0010680127,0.02368,0.0011202791,0.02448833,0.00084476895,0.019885108,0.0020206843,0.04241564,0.002017764,0.04300643,0.0013553598,0.029723126,0.0021289948,0.042801555,0.001467845,0.029232644,0.00082112325,0.016489988,0.0008492325,0.017064847,0.0009029695,0.023847377,0.0007718228,0.013392857,0.0015512186,0.03054449,0.0016020804,0.032581452,0.0009074367,0.020746889,0.0009278193,0.019823788,0.0013466426,0.02247191,0.00567662,0.095,0.0016141656,0.032520324,0.0008649474,0.023372287,0.0010869105,0.024489796,0.0010654037,0.023904383,0.0020695904,0.036923077,171316
Female,15,61774,0.0012857919242424253,0.004700085,0.14365523,0.005068578,0.15291052,0.0023926413,0.07589128,0.0024561787,0.07862207,0.0036486587,0.11077913,0.0028773388,0.0899793,0.0028773388,0.0899793,0.0028773388,0.0899793,0.0025762878,0.079381995,0.0031356446,0.097056486,0.002971138,0.0901487,0.0033105873,0.10592,0.0026699784,0.084021546,0.0033377327,0.1040654,0.0039121048,0.12172816,0.0031720414,0.100482315,0.00406266,0.12642509,0.001724406,0.054474708,0.003640714,0.10962241,0.0014640208,0.048292108,0.0011448353,0.036405005,0.0013502156,0.046104927,0.001897463,0.0625,0.0014945532,0.046480745,0.0010261416,0.032581452,0.0008238742,0.029045643,0.0010336634,0.033039648,0.0013574166,0.041198503,0.0018286923,0.0575,0.0010052072,0.032520324,0.002226577,0.07178631,0.0014897846,0.053061225,0.001178377,0.03984064,0.0008909874,0.03076923,61774
Female,16,193053,0.0012812252575757576,0.0017774588,0.029928172,0.0015702607,0.027801912,0.0033545417,0.05224144,0.0025859931,0.04128757,0.0038359016,0.05941163,0.003027433,0.047688622,0.003027433,0.047688622,0.003027433,0.047688622,0.0031195097,0.04635056,0.0042624157,0.06443914,0.004340581,0.06133829,0.0023288373,0.03568,0.0029277555,0.04524237,0.0017547833,0.027618205,0.00459419,0.06811731,0.0045579774,0.069935694,0.0022097612,0.03460912,0.002715768,0.04085603,0.0040431707,0.06455542,0.002852433,0.045936394,0.0043938607,0.06598407,0.0018474874,0.025437202,0.0023520812,0.04017857,0.004067323,0.06374502,0.0028535274,0.042606518,0.0012777483,0.020746889,0.001094702,0.017621145,0.0008772077,0.011235955,0.0021920227,0.03,0.0009249196,0.014227643,0.0021219964,0.04006678,0.0003642109,0.008163265,0.0013519685,0.01992032,0.0005075274,0.006153846,193053
Female,17,195988,0.0012733202093939393,0.0007466762,0.013567438,0.00057058845,0.009556907,0.002058295,0.031365033,0.00086819864,0.0147455605,0.0034665861,0.05090784,0.0017858972,0.02751735,0.0017858972,0.02751735,0.0017858972,0.02751735,0.0032474098,0.05167821,0.004477047,0.057279237,0.0026042,0.040892195,0.0011103988,0.01792,0.0016182442,0.02513465,0.0008627314,0.014361467,0.0025120564,0.036266163,0.0025102952,0.034967847,0.0010994815,0.015472312,0.0023200088,0.025291828,0.003192466,0.04628502,0.0026815333,0.03533569,0.0018818482,0.03185438,0.0025104366,0.03974563,0.0024558438,0.04017857,0.0021285522,0.04116866,0.0021542162,0.037593983,0.0009270859,0.012448133,0.0018260651,0.03524229,0.0013049114,0.026217228,0.0035450205,0.0525,0.005186321,0.07317073,0.0016015605,0.025041737,0.0015936347,0.028571429,0.00330097,0.05179283,0.004123986,0.064615384,195988
Female,18,155964,0.001239305243030303,0.0006923315,0.017956903,0.002589907,0.06168549,0.0015285673,0.03701276,0.00028800638,0.007592395,0.0038404998,0.091932885,0.0015426755,0.037379764,0.0015426755,0.037379764,0.0015426755,0.037379764,0.0013921844,0.03462973,0.0015348749,0.040572792,0.0012946749,0.032527883,0.001226816,0.03136,0.001279073,0.031526033,0.0011109584,0.02850199,0.0017884502,0.044780828,0.0017953701,0.048231512,0.0012589365,0.03257329,0.002015906,0.050583657,0.0026484006,0.054811206,0.0034888529,0.07656066,0.00216134,0.045506258,0.0027409699,0.06359301,0.002882916,0.06696428,0.0022304666,0.05179283,0.0063562035,0.1378446,0.005900223,0.11618257,0.005027491,0.101321585,0.0070868684,0.13857678,0.0022166546,0.06,0.004167774,0.101626016,0.004130778,0.0951586,0.0021262048,0.04489796,0.003522702,0.07968128,0.004727492,0.11692308,155964
Female,19,124809,0.0012184437487878788,0.0013649635,0.041899443,0.002964844,0.08514335,0.0010697746,0.031314608,0.00063458504,0.019326096,0.0024531134,0.070558496,0.0012768527,0.03742035,0.0012768527,0.03742035,0.0012768527,0.03742035,0.0015416158,0.04635056,0.0013885368,0.03977725,0.0016463412,0.046468403,0.0011926846,0.03584,0.0011487766,0.03425494,0.0010996674,0.034025628,0.0014727524,0.04288868,0.0012890042,0.03778135,0.0013123789,0.039495114,0.0009361749,0.02918288,0.0021739083,0.05724726,0.0013506003,0.037691403,0.0013621903,0.039817974,0.0009418042,0.030206677,0.0015249861,0.04910714,0.0015083414,0.043824703,0.0009208711,0.027568921,0.001097896,0.029045643,0.00064488617,0.019823788,0.0006351585,0.018726591,0.0011304291,0.0325,0.001371656,0.044715445,0.000850934,0.025041737,0.00084195024,0.028571429,0.00060018874,0.01992032,0.00089564,0.03076923,124809
Female,20,79185,0.0011374215603030303,0.0017113806,0.017557861,0.0016853516,0.019113814,0.0018489351,0.020573849,0.0012455423,0.014180837,0.002871114,0.03102735,0.0018196614,0.020130686,0.0018196614,0.020130686,0.0018196614,0.020130686,0.0030687735,0.033031434,0.0023898026,0.023866348,0.0015875569,0.015799256,0.00094645156,0.01072,0.0014137044,0.01572711,0.00094524486,0.009942554,0.0016224375,0.017817723,0.00095743814,0.011655948,0.0010459685,0.011400651,0.002074524,0.021400778,0.0030458993,0.029232644,0.0019735333,0.02237927,0.002993495,0.036405005,0.0027630948,0.028616853,0.00082831405,0.008928572,0.0048665768,0.05312085,0.0014671319,0.015037594,0.0020222277,0.020746889,0.0021011373,0.024229076,0.00054938014,0.007490637,0.0029468485,0.03,0.0012605966,0.0121951215,0.0016226786,0.016694492,0.0,0.0,0.0004763874,0.003984064,0.00029245336,0.003076923,79185
Valence,1,82121,0.0035213520151515156,0.0080062235,0.06424581,0.006915798,0.049522154,0.010066277,0.063284755,0.013660911,0.08734392,0.0020563232,0.015858423,0.009562402,0.062096678,0.009562402,0.062096678,0.009562402,0.062096678,0.0016116377,0.012253596,0.0011470367,0.00954654,0.007474388,0.049256507,0.018574815,0.11808,0.010556916,0.06793537,0.020467015,0.12770659,0.0033559802,0.024282562,0.0032576774,0.023311896,0.01566793,0.09955212,0.0037306705,0.025291828,0.0030394525,0.025578562,0.0029801275,0.02237927,0.0025598037,0.01934016,0.002615329,0.017488075,0.004522232,0.03125,0.0032082002,0.022576362,0.0035106458,0.02255639,0.002631528,0.016597511,0.0051112743,0.033039648,0.0020318432,0.014981274,0.002762047,0.0225,0.0006222753,0.0040650405,0.008555401,0.05175292,0.0063532228,0.040816326,0.0024992863,0.015936255,0.0006775777,0.006153846,82121
Valence,2,206810,0.00308886540909091,0.016739702,0.42577812,0.019893324,0.48783666,0.019246692,0.46033987,0.020653212,0.49168602,0.016119897,0.40025282,0.019052135,0.45939365,0.019052135,0.45939365,0.019052135,0.45939365,0.01687533,0.41875333,0.015489933,0.4017502,0.01901251,0.46096656,0.02226912,0.5232,0.019295897,0.46398565,0.02431983,0.5603182,0.01642707,0.40649638,0.016827501,0.4220257,0.022432398,0.52789086,0.0147183975,0.36381322,0.014832427,0.36906213,0.012168546,0.3074205,0.01569337,0.3953356,0.016030716,0.39586645,0.012775931,0.33035713,0.017453298,0.42629483,0.009499728,0.24561404,0.010129785,0.27385893,0.0113198105,0.27753305,0.010958259,0.29588014,0.01578889,0.3825,0.0107845105,0.29674795,0.015086645,0.36894825,0.01594079,0.40408164,0.009488954,0.23505977,0.010411153,0.27076924,206810
Valence,3,248789,0.002435757763636361,0.018373411,0.31444532,0.018194286,0.30755866,0.0142347105,0.25626543,0.015530986,0.27627534,0.014099998,0.24994254,0.015025605,0.26697513,0.015025605,0.26697513,0.015025605,0.26697513,0.015778698,0.28289825,0.012973436,0.22434367,0.013669997,0.25,0.015240277,0.27568,0.013845094,0.24998204,0.014178002,0.2662395,0.015449789,0.26773888,0.013572294,0.24557878,0.016085614,0.2837948,0.01072401,0.21206225,0.017855769,0.3045067,0.011556041,0.21201414,0.01519111,0.27246872,0.012227945,0.21621622,0.014066698,0.2544643,0.016700407,0.29216468,0.0060398784,0.120300755,0.008931205,0.16182573,0.007457514,0.1431718,0.0034147755,0.06741573,0.01598894,0.27,0.005075257,0.103658535,0.009490039,0.17863105,0.008902128,0.18775511,0.005905131,0.11155379,0.0046603084,0.092307694,248789
Valence,4,242479,0.0023503337654545466,0.0058184215,0.12290503,0.010479096,0.22589053,0.0067287507,0.1323181,0.008035994,0.16376984,0.005064586,0.096759364,0.006986552,0.14010309,0.006986552,0.14010309,0.006986552,0.14010309,0.003412402,0.07245605,0.0021893862,0.047732696,0.0041611316,0.09386617,0.011448638,0.22256,0.0070440914,0.14240575,0.012512683,0.24524967,0.0050197253,0.098076314,0.005172243,0.100884244,0.013083179,0.252443,0.0022146795,0.052529182,0.0036958484,0.081607796,0.00207306,0.04475854,0.00134492,0.032992035,0.0025229696,0.057233706,0.0039049643,0.08035714,0.0020434537,0.05046481,0.0007073673,0.020050125,0.0008094833,0.020746889,0.0011031672,0.028634362,0.0014312083,0.033707865,0.0024805737,0.0575,0.00051959924,0.016260162,0.0034624015,0.076794654,0.00873171,0.17142858,0.0013144384,0.027888447,0.0004919256,0.012307692,242479
Valence,5,43697,0.0015282289560606043,0.0032881359,0.022346368,0.007156761,0.047784533,0.0057274234,0.03761787,0.0056929872,0.03746,0.005466129,0.036198575,0.005612867,0.037014488,0.005612867,0.037014488,0.005612867,0.037014488,0.002141586,0.013851891,0.002563191,0.01750199,0.0042516775,0.02881041,0.009567797,0.06336,0.0057243677,0.037701976,0.010356451,0.06760937,0.0036610204,0.024124881,0.0032055893,0.020900322,0.0087067215,0.05720684,0.0017298819,0.0116731515,0.0042173914,0.029232644,0.0015168106,0.010600707,0.0013323994,0.009101251,0.004662886,0.030206677,0.0041385265,0.03125,0.00080241635,0.005312085,0.0017245264,0.012531328,0.0020777448,0.016597511,0.0032867729,0.02202643,0.004478523,0.029962547,0.0018828036,0.0125,0.0005339117,0.0040650405,0.006492031,0.043405674,0.0018347692,0.012244898,0.003549113,0.023904383,0.0017969758,0.012307692,43697
Valence,6,221053,0.0014285131054545454,0.0044920635,0.035115723,0.019348873,0.15725456,0.0033857173,0.029852252,0.006978804,0.058731254,0.0013467148,0.012181108,0.0049896645,0.042290676,0.0049896645,0.042290676,0.0049896645,0.042290676,0.0018228221,0.016515717,0.00079535344,0.0063643595,0.0029849557,0.023234202,0.0078067225,0.06608,0.004874758,0.040502694,0.010078832,0.08484313,0.0023472933,0.020971302,0.0028828918,0.026929261,0.010035826,0.08509772,0.0021272122,0.021400778,0.0005808564,0.007308161,0.0013494537,0.011778563,0.0019863814,0.017064847,0.0010788629,0.012718601,0.002623904,0.026785715,0.0024327433,0.01992032,0.00020549033,0.0025062656,0.00096538407,0.008298756,0.00076196005,0.0066079297,0.00045266937,0.0037453184,0.001618198,0.0125,0.00063223246,0.0060975607,0.0019512111,0.015025042,0.00622813,0.057142857,0.0015481723,0.015936255,0.001814178,0.015384615,221053
Valence,7,203654,0.0013827773245454543,0.004450497,0.0415004,0.0039144414,0.0447437,0.004277315,0.045080934,0.004678295,0.049883917,0.003496838,0.03516433,0.0042610276,0.044685256,0.0042610276,0.044685256,0.0042610276,0.044685256,0.002801513,0.029302077,0.0029740504,0.0318218,0.0043375376,0.04275093,0.005874808,0.0624,0.0034785597,0.036912028,0.0067669903,0.07026072,0.0048479796,0.050141912,0.0038177108,0.03858521,0.007829576,0.08143322,0.0007758892,0.009727626,0.0051828697,0.053593177,0.0011049719,0.0153121315,0.0007779042,0.010807736,0.0018506675,0.022257552,0.0036193437,0.04017857,0.00072222593,0.007968128,0.00033506707,0.0025062656,0.0,0.0,0.0010528337,0.008810572,0.00046784274,0.0037453184,0.0024835027,0.02,0.00025274645,0.0040650405,0.001169798,0.011686143,0.0016761232,0.020408163,0.00091438735,0.011952192,0.00052791875,0.006153846,203654
Valence,8,181174,0.0013790101212121306,0.03811212,0.64644855,0.036667496,0.62076455,0.032657422,0.56865513,0.03420212,0.5948422,0.032460008,0.55688345,0.03358681,0.5814359,0.03358681,0.5814359,0.03358681,0.5814359,0.0311529,0.55993605,0.034818158,0.5831345,0.032885365,0.5464684,0.038156006,0.6408,0.034893405,0.5928905,0.040772356,0.6767565,0.033412755,0.5621255,0.036808405,0.6085209,0.041075174,0.66795605,0.03227125,0.577821,0.026971,0.4859927,0.029015196,0.5159011,0.028215222,0.50511944,0.03364771,0.60413355,0.030852601,0.55803573,0.026022445,0.49535194,0.027076855,0.5162907,0.028629508,0.55186725,0.028196761,0.5220264,0.032143157,0.60299623,0.028392946,0.53,0.023455415,0.44512194,0.029849967,0.5542571,0.03546482,0.6122449,0.031208908,0.52191234,0.026196325,0.48307693,181174
Valence,9,222500,0.001370347878787878,0.0034335959,0.075418994,0.0072847893,0.13944396,0.004297894,0.085119255,0.005681122,0.112693734,0.0023058732,0.04619628,0.00448905,0.08920816,0.00448905,0.08920816,0.00448905,0.08920816,0.0012272423,0.023974428,0.0009235447,0.023070803,0.0030674518,0.065055765,0.008014747,0.15776,0.0050896103,0.10082585,0.008189349,0.16482545,0.0022427193,0.047776725,0.0023737003,0.050643086,0.008604133,0.16734527,0.0020016655,0.04085603,0.002261828,0.047503047,0.0012212159,0.029446408,0.00091796997,0.025028441,0.00221247,0.046104927,0.0030219934,0.058035713,0.0013940122,0.025232404,0.0012400087,0.027568921,0.0015620984,0.033195022,0.0018928198,0.04185022,0.0018564042,0.041198503,0.00088593573,0.015,0.0007213569,0.014227643,0.0041601644,0.076794654,0.0030530386,0.06122449,0.0022984797,0.05179283,0.0005018365,0.012307692,222500
